tm,weekday,total,hot_milmyeon,milmyeon_with_mandu,milmyeon_only,delivery,side_menu,drinks_alcohol,product_sales,kalguksu,takeaway,avgTa,avgWs,maxTa,minTa,avgRhm,avgTs,sumGsr,sumSsHr,avgTca,sumRn,avgPa,month,diurnal_range,rain_bool,feel_temp,MainMenu,SubMenu,NumOfRows,Order
2024-11-09,토,765000,96000,354000,273000,0,38000,4000,0,0,0,17.0,2.8,22.2,13.3,61.6,15.5,13.53,8.0,5.1,0.0,1017.3,11,8.899999999999999,0,12.03,765000,0,1485,1485
2024-11-10,일,728000,108000,333000,209000,0,74000,4000,0,0,0,16.8,2.3,19.9,15.1,68.0,15.5,4.9,0.0,8.3,0.0,1013.2,11,4.799999999999999,0,12.0,728000,0,1486,1486
2024-11-12,화,523000,81000,157000,249000,0,36000,0,0,0,0,17.2,2.7,21.8,14.6,56.6,15.4,13.49,9.7,0.0,0.0,1010.0,11,7.200000000000001,0,12.17,523000,0,1487,1487
2024-11-13,수,474500,96000,243000,117000,0,10000,8500,0,0,0,16.6,3.1,21.7,14.3,59.6,14.9,9.71,5.6,1.8,0.0,1014.0,11,7.399999999999999,0,11.74,474500,0,1488,1488
2024-11-14,목,352000,54000,134000,142000,0,22000,0,0,0,0,17.0,2.5,21.6,14.0,63.0,16.2,10.4,4.1,6.0,0.2,1012.6,11,7.600000000000001,1,12.08,352000,0,1489,1489
2024-11-15,금,373000,9000,151000,187000,0,16000,10000,0,0,0,17.2,2.1,20.3,15.4,71.8,16.5,4.06,0.3,9.0,0.2,1010.4,11,4.9,1,12.32,373000,0,1490,1490
2024-11-16,토,791000,87000,386000,258000,0,40000,0,20000,0,0,19.1,2.6,24.4,16.5,71.1,17.7,12.33,8.0,3.3,0.0,1008.1,11,7.899999999999999,0,13.4,771000,20000,1491,1491
2024-11-17,일,717000,129000,177000,340000,0,62000,9000,0,0,0,15.1,3.4,19.5,9.5,50.5,14.1,6.1,1.6,7.8,0.0,1009.9,11,10.0,0,10.76,717000,0,1492,1492
2024-11-19,화,338000,78000,76000,174000,0,10000,0,0,0,0,10.6,3.3,14.4,7.1,61.5,11.3,9.47,2.8,5.0,0.0,1020.4,11,7.300000000000001,0,7.85,338000,0,1493,1493
2024-11-20,수,281000,63000,110000,88000,0,20000,0,0,0,0,11.5,2.4,16.9,8.2,53.4,12.1,13.39,8.5,3.0,0.0,1014.2,11,8.7,0,8.59,281000,0,1494,1494
2024-11-21,목,455000,69000,196000,166000,0,22000,2000,0,0,0,12.5,3.3,17.1,8.8,54.4,12.0,13.11,9.2,0.0,0.0,1011.6,11,8.3,0,9.09,455000,0,1495,1495
2024-11-22,금,343000,78000,162000,69000,0,34000,0,0,0,0,11.2,2.8,15.5,8.5,45.3,10.9,13.74,9.2,0.0,0.0,1012.7,11,7.0,0,8.31,343000,0,1496,1496
2024-11-23,토,691000,132000,215000,302000,0,38000,4000,0,0,0,10.9,3.3,16.8,7.5,56.9,12.0,12.83,8.1,3.1,0.0,1017.7,11,9.3,0,8.05,691000,0,1497,1497
2024-11-24,일,535000,96000,277000,146000,0,16000,0,0,0,0,11.5,2.6,17.3,8.4,63.9,11.8,10.76,5.8,2.6,0.0,1020.3,11,8.9,0,8.54,535000,0,1498,1498
2024-11-26,화,209000,81000,76000,42000,0,10000,0,0,0,0,11.6,5.5,16.1,6.7,63.0,11.5,4.3,1.4,6.9,29.1,1004.0,11,9.400000000000002,1,8.62,209000,0,1499,1499
2024-11-27,수,200000,111000,74000,9000,0,6000,0,0,0,0,6.6,5.9,9.9,4.5,50.3,7.0,9.09,3.7,4.6,0.0,1004.7,11,5.4,0,5.28,200000,0,1500,1500
2024-11-28,목,137000,39000,44000,44000,0,10000,0,0,0,0,6.9,5.7,11.3,3.5,54.3,6.3,10.71,7.1,2.3,0.0,1003.5,11,7.800000000000001,0,5.47,137000,0,1501,1501
2024-11-29,금,309000,126000,43000,112000,0,28000,0,0,0,0,6.6,4.1,9.4,3.9,56.0,6.1,9.28,5.1,2.3,0.0,1003.6,11,5.5,0,5.17,309000,0,1502,1502
2024-11-30,토,545000,141000,119000,246000,1000,34000,4000,0,0,0,8.7,3.4,14.2,4.8,49.4,7.5,12.93,9.0,0.3,0.0,1007.0,11,9.4,0,6.6,544000,1000,1503,1503
2024-12-01,일,623000,81000,260000,226000,0,54000,2000,0,0,0,11.3,2.9,16.4,6.4,59.8,9.3,11.23,8.5,3.5,0.0,1008.4,12,9.999999999999998,0,8.36,623000,0,1504,1504
2024-12-03,화,400000,93000,145000,143000,0,16000,3000,0,0,0,9.4,3.2,13.6,5.1,37.0,8.6,10.98,7.4,6.3,0.0,1011.3,12,8.5,0,7.08,400000,0,1505,1505
2024-12-04,수,451000,171000,102000,128000,0,50000,0,0,0,0,6.7,2.6,11.5,3.3,44.3,6.4,12.51,9.3,1.0,0.0,1012.0,12,8.2,0,5.43,451000,0,1506,1506
2024-12-05,목,309000,117000,107000,69000,0,16000,0,0,0,0,7.8,4.1,11.6,4.1,49.0,6.9,9.32,5.5,2.9,0.0,1008.3,12,7.5,0,5.98,309000,0,1507,1507
2024-12-06,금,113000,9000,33000,61000,0,10000,0,0,0,0,7.9,4.3,11.3,4.4,45.3,6.3,7.04,4.8,3.8,0.0,1010.6,12,6.9,0,6.04,113000,0,1508,1508
2024-12-07,토,503000,69000,162000,210000,0,38000,4000,20000,0,0,5.2,2.6,9.9,2.0,47.0,5.1,10.4,6.5,3.6,0.0,1014.0,12,7.9,0,4.45,483000,20000,1509,1509
2024-12-08,일,327000,39000,121000,147000,0,20000,0,0,0,0,4.2,3.5,9.5,1.2,34.3,3.6,12.97,9.2,0.0,0.0,1014.6,12,8.3,0,3.58,327000,0,1510,1510
2024-12-10,화,197000,36000,72000,69000,0,10000,0,10000,0,0,6.5,2.8,12.0,3.0,42.0,4.9,12.39,9.1,1.5,0.0,1013.1,12,9.0,0,5.25,187000,10000,1511,1511
2024-12-11,수,228000,36000,84000,90000,0,18000,0,0,0,0,7.6,2.5,14.2,3.9,45.5,6.3,9.6,6.6,5.0,0.0,1011.6,12,10.3,0,6.05,228000,0,1512,1512
2024-12-12,목,224000,30000,58000,84000,0,14000,8000,30000,0,0,6.4,4.0,10.8,3.3,40.1,5.3,12.03,8.0,3.1,0.0,1012.9,12,7.500000000000001,0,5.04,194000,30000,1513,1513
2024-12-13,금,189000,69000,75000,17000,0,18000,0,10000,0,0,4.7,3.6,9.3,2.2,30.9,4.8,8.21,4.4,4.3,0.0,1010.9,12,7.1000000000000005,0,3.91,179000,10000,1514,1514
2024-12-14,토,175000,24000,65000,78000,0,4000,4000,0,0,0,3.3,3.3,7.6,-0.4,37.8,2.8,12.47,9.1,0.0,0.0,1014.2,12,8.0,0,2.99,175000,0,1515,1515
2024-12-15,일,295000,72000,69000,120000,0,32000,2000,0,0,0,5.2,5.1,9.0,1.2,49.6,4.1,9.93,6.3,2.4,0.0,1011.8,12,7.8,0,4.23,295000,0,1516,1516
2024-12-17,화,342000,177000,31000,112000,0,22000,0,0,0,0,5.2,2.7,9.6,2.8,40.5,4.2,12.13,9.1,0.4,0.0,1014.9,12,6.8,0,4.42,342000,0,1517,1517
2024-12-18,수,306000,57000,136000,101000,0,6000,6000,0,0,0,2.2,3.3,6.9,-0.6,42.8,2.9,12.36,9.0,0.0,0.0,1014.3,12,7.5,0,2.21,306000,0,1518,1518
2024-12-19,목,200000,51000,77000,62000,0,10000,0,0,0,0,3.8,2.9,10.3,-1.6,36.1,3.4,12.34,9.0,1.9,0.0,1018.2,12,11.9,0,3.42,200000,0,1519,1519
2024-12-20,금,405500,99000,202000,86000,0,12000,6500,0,0,0,6.6,3.5,10.9,4.1,36.8,4.9,7.92,4.3,7.3,0.0,1013.3,12,6.800000000000001,0,5.21,405500,0,1520,1520
2024-12-21,토,456000,111000,141000,176000,0,28000,0,0,0,0,4.4,4.3,8.4,0.2,51.4,4.8,8.29,4.7,4.8,0.0,1008.6,12,8.200000000000001,0,3.66,456000,0,1521,1521
2024-12-22,일,383000,60000,152000,133000,0,36000,2000,0,0,0,1.3,3.9,7.3,-2.5,32.6,2.2,12.44,9.2,0.4,0.0,1014.8,12,9.8,0,1.4,383000,0,1522,1522
2024-12-24,화,316000,39000,123000,144000,0,10000,0,0,0,0,5.0,2.1,10.7,1.6,39.5,3.5,12.58,9.2,0.1,0.0,1017.7,12,9.1,0,4.5,316000,0,1523,1523
2024-12-25,수,508000,84000,216000,172000,0,32000,4000,0,0,0,6.5,3.4,10.6,2.9,48.1,5.5,11.53,8.0,4.9,0.0,1015.9,12,7.699999999999999,0,5.15,508000,0,1524,1524
2024-12-26,목,367000,147000,145000,69000,0,6000,0,0,0,0,6.2,3.7,11.3,1.9,43.9,5.4,10.51,7.9,2.3,0.0,1013.2,12,9.4,0,4.92,367000,0,1525,1525
2024-12-27,금,325000,81000,130000,92000,0,22000,0,0,0,0,2.3,3.5,6.2,-0.9,41.1,3.2,12.03,8.9,1.1,0.0,1014.9,12,7.1000000000000005,0,2.24,325000,0,1526,1526
2025-01-01,수,341000,123000,106000,102000,0,10000,0,0,0,0,5.3,3.1,10.9,0.8,34.6,4.3,12.64,9.3,0.0,0.0,1013.5,1,10.1,0,4.39,341000,0,1527,1527
2025-01-02,목,318000,111000,116000,55000,0,26000,0,10000,0,0,6.7,2.4,12.1,2.4,33.0,4.8,11.96,9.0,0.8,0.0,1013.9,1,9.7,0,5.49,308000,10000,1528,1528
2025-01-03,금,439000,72000,169000,166000,0,26000,6000,0,0,0,2.7,3.1,6.2,0.7,28.4,3.1,13.11,9.2,1.3,0.0,1016.1,1,5.5,0,2.61,439000,0,1529,1529
2025-01-04,토,560000,156000,171000,195000,0,38000,0,0,0,0,3.2,2.4,8.2,-0.6,40.8,2.7,12.91,9.3,0.1,0.0,1017.4,1,8.799999999999999,0,3.18,560000,0,1530,1530
2025-01-05,일,430000,96000,147000,126000,0,48000,3000,10000,0,0,6.1,3.6,9.9,2.0,52.1,4.9,7.34,2.1,9.3,0.0,1013.0,1,7.9,0,4.86,420000,10000,1531,1531
2025-01-07,화,252000,117000,77000,24000,0,34000,0,0,0,0,1.4,5.5,5.0,-1.2,42.9,2.1,11.24,7.1,1.8,0.0,1009.1,1,6.2,0,1.36,252000,0,1532,1532
2025-01-08,수,219000,48000,88000,83000,0,0,0,0,0,0,3.0,4.1,8.6,-0.9,52.1,3.9,12.45,7.9,2.0,0.0,1010.5,1,9.5,0,2.67,219000,0,1533,1533
2025-01-09,목,173000,111000,46000,0,0,16000,0,0,0,0,-3.5,4.1,0.3,-8.6,36.5,0.3,12.27,8.8,1.5,0.0,1014.0,1,8.9,0,4.53,173000,0,1534,1534
2025-01-10,금,132000,42000,76000,8000,0,6000,0,0,0,0,-4.2,3.5,2.9,-10.1,34.3,-1.1,13.53,9.4,0.4,0.0,1020.4,1,13.0,0,4.53,132000,0,1535,1535
2025-01-11,토,667000,174000,226000,219000,0,46000,2000,0,0,0,-0.9,2.8,3.5,-4.9,46.4,1.0,12.4,7.8,3.1,0.0,1018.7,1,8.4,0,4.53,667000,0,1536,1536
2025-01-12,일,510000,84000,220000,154000,0,44000,8000,0,0,0,0.9,3.3,5.0,-3.4,42.1,1.6,13.27,9.4,0.0,0.0,1013.7,1,8.4,0,1.2,510000,0,1537,1537
2025-01-14,화,446000,39000,224000,135000,0,46000,2000,0,0,0,6.6,3.9,11.3,1.2,47.3,4.8,10.97,8.6,2.4,0.0,1015.2,1,10.1,0,5.18,446000,0,1538,1538
2025-01-15,수,275000,87000,77000,83000,0,18000,0,10000,0,0,1.8,3.3,5.1,-1.2,29.8,3.3,14.03,9.1,1.0,0.0,1017.0,1,6.3,0,1.91,265000,10000,1539,1539
2025-01-16,목,192000,45000,31000,90000,0,26000,0,0,0,0,1.9,3.1,7.8,-3.2,43.9,3.0,13.93,9.5,0.0,0.0,1015.4,1,11.0,0,2.04,192000,0,1540,1540
2025-01-17,금,105000,18000,25000,62000,0,0,0,0,0,0,4.2,1.8,9.5,0.2,47.3,3.5,12.85,9.3,0.0,0.0,1016.9,1,9.3,0,4.14,105000,0,1541,1541
2025-01-18,토,415000,72000,96000,205000,0,32000,0,10000,0,0,6.8,3.2,12.0,2.5,39.3,5.2,12.91,8.3,4.1,0.0,1014.3,1,9.5,0,5.37,405000,10000,1542,1542
2025-01-19,일,345000,75000,118000,124000,0,28000,0,0,0,0,7.5,3.3,12.6,3.8,42.1,5.5,12.36,9.4,2.9,0.0,1008.1,1,8.8,0,5.82,345000,0,1543,1543
2025-01-31,금,509000,93000,224000,158000,0,14000,0,20000,0,0,5.9,2.0,12.1,1.1,52.8,4.9,11.47,6.1,6.3,0.0,1017.8,1,11.0,0,5.14,489000,20000,1544,1544
2025-02-01,토,164000,51000,31000,62000,0,0,0,20000,0,0,5.7,2.7,6.6,5.1,87.3,5.0,1.09,0.0,9.8,20.6,1011.0,2,1.5,1,4.75,144000,20000,1545,1545
2025-02-02,일,275000,93000,56000,116000,0,10000,0,0,0,0,6.2,2.7,10.9,3.1,67.9,7.0,10.65,5.0,6.6,0.0,1008.0,2,7.800000000000001,0,5.08,275000,0,1546,1546
2025-02-04,화,392000,123000,78000,148000,1000,42000,0,0,0,0,-2.5,4.8,2.6,-5.2,34.9,1.8,16.79,9.9,0.1,0.0,1007.2,2,7.800000000000001,0,5.16,391000,1000,1547,1547
2025-02-05,수,291000,51000,145000,75000,0,14000,6000,0,0,0,-2.5,3.9,2.6,-6.0,39.0,0.9,14.59,8.0,1.0,0.0,1007.9,2,8.6,0,5.16,291000,0,1548,1548
2025-02-06,목,232000,78000,85000,60000,0,6000,3000,0,0,0,-1.4,3.3,3.6,-5.9,34.9,1.5,14.26,8.5,5.3,0.0,1012.4,2,9.5,0,5.16,232000,0,1549,1549
2025-02-07,금,287000,57000,114000,85000,0,22000,9000,0,0,0,-2.3,5.0,4.7,-7.3,46.1,1.1,11.51,5.9,3.5,0.0,1009.5,2,12.0,0,5.16,287000,0,1550,1550
2025-02-08,토,390000,108000,90000,160000,0,28000,4000,0,0,0,-3.0,4.0,3.6,-8.2,36.9,1.3,17.78,10.3,0.0,0.0,1015.6,2,11.8,0,5.16,390000,0,1551,1551
2025-02-09,일,551000,93000,217000,201000,0,32000,8000,0,0,0,-0.6,3.8,4.6,-5.7,39.6,2.4,17.79,10.3,0.0,0.0,1016.2,2,10.3,0,5.16,551000,0,1552,1552
2025-02-11,화,435000,48000,255000,112000,0,12000,2000,6000,0,0,4.2,2.5,9.8,-1.4,37.3,4.2,16.9,10.2,0.5,8.0,1019.3,2,11.2,1,3.81,429000,6000,1553,1553
2025-02-12,수,334000,81000,101000,136000,0,16000,0,0,0,0,4.8,3.3,6.6,2.3,78.5,3.9,2.58,0.1,7.9,11.3,1006.8,2,4.3,1,4.02,334000,0,1554,1554
2025-02-13,목,322000,45000,177000,88000,0,10000,2000,0,0,0,2.7,3.6,7.9,-1.7,33.1,4.3,18.45,10.5,0.0,0.0,1013.6,2,9.6,0,2.52,322000,0,1555,1555
2025-02-14,금,526000,63000,291000,150000,0,22000,0,0,0,0,5.5,2.9,12.6,0.0,38.0,5.0,17.75,10.3,0.1,0.0,1013.0,2,12.6,0,4.57,526000,0,1556,1556
2025-02-15,토,344000,90000,111000,111000,0,16000,4000,12000,0,0,6.7,3.0,10.0,3.0,44.5,4.2,6.76,1.4,7.0,0.0,1009.0,2,7.0,0,5.34,332000,12000,1557,1557
2025-02-16,일,887000,75000,310000,414000,0,82000,6000,0,0,0,8.5,4.0,15.4,3.8,44.6,7.6,17.73,9.8,1.4,0.0,1006.4,2,11.6,0,6.44,887000,0,1558,1558
2025-02-18,화,386000,78000,130000,158000,0,16000,4000,0,0,0,1.6,4.3,6.4,-2.0,26.3,4.7,19.37,10.5,2.0,0.0,1014.4,2,8.4,0,1.59,386000,0,1559,1559
2025-02-19,수,437000,114000,247000,52000,0,24000,0,0,0,0,1.5,3.0,6.8,-3.3,27.3,4.4,19.36,10.6,0.4,0.0,1017.1,2,10.1,0,1.77,437000,0,1560,1560
2025-02-20,목,375000,66000,140000,125000,0,44000,0,0,0,0,1.5,3.2,7.6,-2.8,27.1,4.8,18.62,9.5,3.9,0.0,1018.6,2,10.4,0,1.71,375000,0,1561,1561
2025-02-21,금,343000,27000,176000,122000,0,18000,0,0,0,0,1.2,3.3,5.9,-2.2,29.4,4.8,18.21,9.7,4.0,0.0,1019.4,2,8.100000000000001,0,1.45,343000,0,1562,1562
2025-02-22,토,850000,183000,340000,275000,0,52000,0,0,0,0,1.7,3.1,7.6,-2.6,31.9,5.2,19.56,10.4,0.9,0.0,1021.3,2,10.2,0,1.89,850000,0,1563,1563
2025-02-23,일,503000,48000,130000,276000,0,46000,3000,0,0,0,0.6,4.0,5.8,-2.4,33.6,4.9,19.96,10.3,1.9,0.0,1019.2,2,8.2,0,0.76,503000,0,1564,1564
2025-02-25,화,415000,57000,194000,138000,0,24000,2000,0,0,0,4.6,4.7,9.8,-0.8,34.1,5.2,17.5,7.2,3.8,0.0,1017.4,2,10.6,0,3.79,415000,0,1565,1565
2025-02-26,수,435000,78000,230000,111000,2000,12000,2000,0,0,0,6.9,4.3,11.4,3.3,46.8,7.9,18.73,10.4,0.6,0.0,1014.6,2,8.100000000000001,0,5.37,433000,2000,1566,1566
2025-02-27,목,630000,111000,316000,179000,0,14000,0,10000,0,0,8.6,2.9,13.0,3.8,31.4,6.7,13.46,5.4,6.3,0.0,1014.3,2,9.2,0,6.61,620000,10000,1567,1567
2025-02-28,금,483000,39000,207000,209000,0,26000,2000,0,0,0,10.8,3.7,15.4,7.9,64.9,12.1,17.45,7.9,3.4,0.1,1011.2,2,7.5,1,7.96,483000,0,1568,1568
2025-03-01,토,1088000,174000,333000,485000,0,68000,8000,20000,0,0,11.9,2.8,14.8,8.0,84.1,9.6,8.28,2.6,7.4,1.1,1009.8,3,6.800000000000001,1,8.76,1068000,20000,1569,1569
2025-03-02,일,1003000,93000,560000,286000,0,62000,2000,0,0,0,11.6,3.1,15.1,6.7,89.0,11.3,4.21,0.0,10.0,7.9,1007.0,3,8.399999999999999,1,8.52,1003000,0,1570,1570
2025-03-04,화,149000,48000,65000,26000,0,10000,0,0,0,0,4.4,5.1,6.5,3.1,85.1,6.3,6.24,0.7,9.6,9.2,1010.2,3,3.4,1,3.66,149000,0,1571,1571
2025-03-05,수,297000,120000,112000,47000,0,18000,0,0,0,0,6.7,3.5,11.8,4.1,67.6,7.5,11.62,3.4,9.0,0.0,1012.4,3,7.700000000000001,0,5.27,297000,0,1572,1572
2025-03-06,목,255000,66000,83000,86000,0,18000,2000,0,0,0,6.2,2.5,11.7,3.7,63.1,7.3,10.52,2.7,7.5,0.0,1016.3,3,7.999999999999999,0,5.14,255000,0,1573,1573
2025-03-07,금,454000,66000,157000,201000,0,30000,0,0,0,0,7.0,2.4,11.8,2.6,55.3,7.2,16.26,6.4,5.1,0.0,1019.4,3,9.2,0,5.69,454000,0,1574,1574
2025-03-08,토,431000,30000,119000,240000,0,42000,0,0,0,0,8.7,2.6,12.4,5.6,56.1,9.8,15.13,6.2,5.0,0.0,1017.5,3,6.800000000000001,0,6.74,431000,0,1575,1575
2025-03-09,일,1265000,135000,293000,703000,0,126000,8000,0,0,0,8.7,3.0,13.8,4.5,54.4,9.5,21.25,10.9,0.4,0.0,1020.7,3,9.3,0,6.65,1265000,0,1576,1576
2025-03-11,화,843000,114000,297000,384000,0,44000,4000,0,0,0,11.2,2.2,16.5,6.8,55.4,12.0,21.46,10.9,1.4,0.0,1011.7,3,9.7,0,8.47,843000,0,1577,1577
2025-03-12,수,843000,129000,310000,362000,0,36000,6000,0,0,0,12.9,3.4,17.0,8.1,44.9,12.0,18.52,7.9,6.1,0.0,1007.0,3,8.9,0,9.34,843000,0,1578,1578
2025-03-13,목,447000,18000,156000,241000,0,30000,2000,0,0,0,12.0,3.0,17.4,8.6,37.1,12.2,15.92,6.2,6.5,0.0,1012.7,3,8.799999999999999,0,8.79,447000,0,1579,1579
2025-03-14,금,476000,36000,230000,184000,0,22000,4000,0,0,0,12.1,3.7,17.3,7.3,39.5,14.0,22.32,9.7,4.6,3.6,1016.4,3,10.0,1,8.81,476000,0,1580,1580
2025-03-15,토,281000,27000,55000,167000,0,28000,4000,0,0,0,8.1,4.4,10.1,6.9,81.1,9.0,3.36,0.0,9.9,8.3,1012.5,3,3.1999999999999997,1,6.18,281000,0,1581,1581
2025-03-16,일,916000,150000,385000,241000,0,54000,6000,80000,0,0,5.7,4.1,10.3,0.5,67.1,7.6,7.79,1.3,6.9,7.0,1003.4,3,9.8,1,4.56,836000,80000,1582,1582
2025-03-18,화,251000,48000,78000,125000,0,0,0,0,0,0,3.8,4.6,6.7,2.3,54.3,6.1,16.41,6.5,5.1,0.3,1006.2,3,4.4,1,3.23,251000,0,1583,1583
2025-03-19,수,592000,111000,179000,240000,0,42000,0,20000,0,0,4.9,3.5,9.7,0.4,46.9,8.5,23.36,11.5,0.1,0.0,1014.4,3,9.3,0,4.06,572000,20000,1584,1584
2025-03-20,목,618000,51000,272000,242000,0,52000,1000,0,0,0,8.5,4.1,14.5,1.5,50.1,10.6,23.1,11.3,0.0,0.0,1011.2,3,13.0,0,6.44,618000,0,1585,1585
2025-03-21,금,910000,66000,370000,414000,0,58000,2000,0,0,0,13.1,5.5,17.7,9.0,53.1,13.8,22.59,10.6,0.0,0.0,1005.2,3,8.7,0,9.62,910000,0,1586,1586
2025-03-22,토,1952000,102000,780000,853000,1000,204000,12000,0,0,0,16.4,6.3,20.9,11.3,37.0,16.1,22.8,11.3,0.0,0.0,1002.5,3,9.599999999999998,0,11.96,1951000,1000,1587,1587
2025-03-23,일,2263000,114000,852000,1035000,0,228000,24000,10000,0,0,15.5,3.9,22.2,12.5,47.5,16.6,22.37,10.6,2.5,0.3,1002.7,3,9.7,1,11.01,2253000,10000,1588,1588
2025-03-25,화,1213000,66000,674000,405000,0,60000,8000,0,0,0,15.7,4.4,20.4,11.9,63.8,17.0,21.45,10.2,0.0,0.0,994.3,3,8.499999999999998,0,11.18,1213000,0,1589,1589
2025-03-26,수,1129000,120000,444000,483000,0,78000,4000,0,0,0,16.7,3.1,20.7,12.0,53.3,19.5,22.09,9.7,3.8,1.1,998.9,3,8.7,1,11.8,1129000,0,1590,1590
2025-03-27,목,415000,51000,131000,209000,0,22000,2000,0,0,0,16.0,5.2,18.4,12.2,94.9,16.4,2.99,0.0,10.0,4.9,992.9,3,6.199999999999999,1,11.47,415000,0,1591,1591
2025-03-28,금,1015000,54000,506000,329000,0,50000,6000,70000,0,0,10.9,2.3,15.3,7.4,63.8,14.3,13.26,2.3,9.1,0.4,1003.5,3,7.9,1,8.24,945000,70000,1592,1592
2025-03-29,토,1142000,111000,469000,461000,0,86000,5000,10000,0,0,7.8,2.9,12.7,3.7,25.0,9.8,18.17,6.1,6.3,0.0,1012.0,3,9.0,0,6.08,1132000,10000,1593,1593
2025-03-30,일,1119000,0,559000,447000,0,112000,1000,0,0,0,5.5,3.2,10.7,1.5,30.1,9.8,22.13,8.6,8.0,0.0,1019.4,3,9.2,0,4.51,1119000,0,1594,1594
2025-04-01,화,737000,0,297000,392000,0,42000,6000,0,0,0,10.1,2.5,15.5,5.5,51.9,14.1,23.63,9.5,3.6,0.0,1013.8,4,10.0,0,7.67,737000,0,1595,1595
2025-04-02,수,912000,0,510000,344000,0,58000,0,0,0,0,10.6,3.0,15.4,6.8,61.6,16.0,25.52,11.2,2.3,0.0,1010.3,4,8.600000000000001,0,7.89,912000,0,1596,1596
2025-04-03,목,349000,0,164000,174000,0,10000,1000,0,0,0,10.1,2.6,16.2,5.8,63.4,15.0,20.46,8.9,2.0,0.0,1011.6,4,10.4,0,7.64,349000,0,1597,1597
2025-04-04,금,611000,0,363000,232000,0,12000,4000,0,0,0,10.8,3.0,15.2,6.4,58.0,15.7,24.58,11.1,1.5,0.0,1011.9,4,8.799999999999999,0,8.02,611000,0,1598,1598
2025-04-05,토,1153000,0,698000,359000,0,82000,14000,0,0,0,11.9,3.9,14.3,9.7,65.3,12.2,7.82,0.2,6.8,0.0,1005.6,4,4.600000000000001,0,8.68,1153000,0,1599,1599
2025-04-06,일,2266000,0,960000,1062000,0,232000,12000,0,0,0,12.7,3.5,18.0,7.9,43.9,17.5,26.06,11.8,0.1,0.0,1006.5,4,10.1,0,9.2,2266000,0,1600,1600
2025-04-07,월,625000,0,330000,265000,0,28000,2000,0,0,0,13.6,3.9,18.0,8.8,40.6,18.8,26.43,11.5,2.3,0.0,1009.3,4,9.2,0,9.78,625000,0,1601,1601
2025-04-08,화,1291000,0,522000,663000,0,72000,4000,30000,0,0,15.8,5.7,20.9,12.1,50.5,20.4,24.42,11.2,2.0,0.0,1004.8,4,8.799999999999999,0,11.43,1261000,30000,1602,1602
2025-04-09,수,1272000,0,725000,467000,0,80000,0,0,0,0,14.3,2.7,18.7,10.0,64.5,19.6,22.62,9.9,5.6,0.0,1003.9,4,8.7,0,10.32,1272000,0,1603,1603
2025-04-10,목,1316000,0,579000,608000,1000,112000,6000,10000,0,0,15.4,3.9,19.1,12.6,70.4,22.6,23.55,9.3,3.6,0.0,997.6,4,6.500000000000002,0,10.95,1305000,11000,1604,1604
2025-04-11,금,1257000,0,708000,467000,0,76000,6000,0,0,0,15.0,2.3,19.9,11.5,63.6,21.9,26.31,11.7,1.4,0.0,1003.0,4,8.399999999999999,0,10.86,1257000,0,1605,1605
2025-04-12,토,1096000,0,436000,554000,0,92000,14000,0,0,0,13.3,2.6,17.0,11.0,83.3,15.4,10.91,1.2,8.6,12.0,1000.7,4,6.0,1,9.7,1096000,0,1606,1606
2025-04-13,일,1075000,0,547000,452000,0,74000,2000,0,0,0,9.8,7.1,13.5,5.2,50.3,13.1,24.43,10.3,2.4,21.5,993.0,4,8.3,1,7.71,1075000,0,1607,1607
2025-04-14,월,239000,0,106000,107000,0,26000,0,0,0,0,8.9,4.3,13.8,5.9,66.6,10.7,15.28,2.9,7.4,7.0,990.8,4,7.9,1,6.71,239000,0,1608,1608
2025-04-15,화,676000,0,416000,241000,0,16000,3000,0,0,0,10.9,4.2,16.8,5.7,53.9,14.2,26.56,11.3,1.0,0.0,996.9,4,11.1,0,8.03,676000,0,1609,1609
2025-04-16,수,825000,0,403000,366000,0,56000,0,0,0,0,14.4,4.1,18.1,9.7,59.9,16.9,23.6,10.1,3.4,0.0,1001.7,4,8.400000000000002,0,10.31,825000,0,1610,1610
2025-04-17,목,517500,0,238000,245000,0,30000,4500,0,0,0,16.9,6.8,18.8,14.0,85.5,15.8,4.69,0.0,8.9,0.0,1002.2,4,4.800000000000001,0,12.41,517500,0,1611,1611
2025-04-18,금,1120000,0,446000,543000,0,117000,4000,10000,0,0,18.2,5.6,21.4,14.9,81.6,22.4,23.97,10.6,3.4,0.0,1002.8,4,6.499999999999998,0,12.98,1110000,10000,1612,1612
2025-04-19,토,1522500,0,571000,794000,0,144000,13500,0,0,0,17.8,5.8,21.5,14.0,86.3,21.2,19.04,4.0,8.5,0.0,1003.2,4,7.5,0,12.77,1522500,0,1613,1613
2025-04-20,일,1261000,0,502000,640000,0,101000,8000,10000,0,0,14.7,2.9,18.1,13.1,83.4,16.4,6.71,0.0,9.8,1.5,1005.5,4,5.000000000000002,1,10.54,1251000,10000,1614,1614
2025-04-21,월,758000,0,383000,326000,0,45000,4000,0,0,0,15.6,2.4,21.1,12.9,69.5,22.1,26.32,10.3,3.5,2.0,1008.1,4,8.200000000000001,1,11.21,758000,0,1615,1615
2025-04-23,수,1088000,0,539000,440000,0,63000,6000,40000,0,0,14.2,2.7,17.6,11.6,76.1,19.2,24.3,9.7,8.1,0.0,998.8,4,6.000000000000002,0,10.25,1048000,40000,1616,1616
